columna_pca,componente,correlacion_columna_score
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC63,1.3174099970346357e-07
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC64,-1.6083431579329754e-09
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC65,2.5960906912295386e-08
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC66,-8.628386653582542e-08
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC67,2.295727983049009e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC68,1.1496698369942994e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC69,1.476359171591766e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC70,-1.5065843885861893e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC71,-3.491467747516501e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC72,1.3869387993255972e-16
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC73,-9.379181594371524e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC74,2.909704486868614e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC75,-5.79069453862126e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC76,4.278752843340216e-17
tam_loc_desc__localidades_con_menos_de_2_500_habitantes,PC77,-2.074574718103741e-18
parentesco_desc__abuelo_a,PC1,-0.007663555765741877
parentesco_desc__abuelo_a,PC2,-0.01035072419076919
parentesco_desc__abuelo_a,PC3,0.021931625775081596
parentesco_desc__abuelo_a,PC4,0.004000114626307778
parentesco_desc__abuelo_a,PC5,0.009268804740911624
parentesco_desc__abuelo_a,PC6,0.00012357648743727297
parentesco_desc__abuelo_a,PC7,0.00019268465043415604
parentesco_desc__abuelo_a,PC8,0.009084524537049965
parentesco_desc__abuelo_a,PC9,-0.009743702224452502
parentesco_desc__abuelo_a,PC10,-0.002209176616316745
parentesco_desc__abuelo_a,PC11,0.003982365643761212
parentesco_desc__abuelo_a,PC12,-0.0010593289241676205
parentesco_desc__abuelo_a,PC13,-0.007000636725975395
parentesco_desc__abuelo_a,PC14,0.0018239470434717126
parentesco_desc__abuelo_a,PC15,0.004415048788908341
parentesco_desc__abuelo_a,PC16,0.0026430980676432187
parentesco_desc__abuelo_a,PC17,0.006647872341949025
parentesco_desc__abuelo_a,PC18,-0.002352217711443096
parentesco_desc__abuelo_a,PC19,-0.008532504381247228
parentesco_desc__abuelo_a,PC20,-0.006344882155518551
parentesco_desc__abuelo_a,PC21,-0.00041138289024518813
parentesco_desc__abuelo_a,PC22,0.00983918930918335
parentesco_desc__abuelo_a,PC23,0.0013480921133908834
parentesco_desc__abuelo_a,PC24,0.007799184612262851
parentesco_desc__abuelo_a,PC25,-0.014129342640265653
parentesco_desc__abuelo_a,PC26,0.004984455532472611
parentesco_desc__abuelo_a,PC27,0.005982881374297076
parentesco_desc__abuelo_a,PC28,-0.002232557393336405
parentesco_desc__abuelo_a,PC29,-0.004917073888766848
parentesco_desc__abuelo_a,PC30,0.0035753352992664708
parentesco_desc__abuelo_a,PC31,-0.0018164815701133053
parentesco_desc__abuelo_a,PC32,0.023045977522994726
parentesco_desc__abuelo_a,PC33,0.003994279832370335
parentesco_desc__abuelo_a,PC34,0.005939115578970934
parentesco_desc__abuelo_a,PC35,-0.0012739135066979072
parentesco_desc__abuelo_a,PC36,-0.01846884658795118
parentesco_desc__abuelo_a,PC37,0.03807694059594453
parentesco_desc__abuelo_a,PC38,-0.034887762718891525
parentesco_desc__abuelo_a,PC39,-0.018530247247912027
parentesco_desc__abuelo_a,PC40,0.006869229587751058
parentesco_desc__abuelo_a,PC41,0.008324428055880047
parentesco_desc__abuelo_a,PC42,0.004049174226641426
parentesco_desc__abuelo_a,PC43,-0.00030970416837905755
parentesco_desc__abuelo_a,PC44,-0.006318091491014506
parentesco_desc__abuelo_a,PC45,-0.004929515332173979
parentesco_desc__abuelo_a,PC46,-0.0013926673536171494
parentesco_desc__abuelo_a,PC47,0.01658649166131324
parentesco_desc__abuelo_a,PC48,-0.004215822176790816
parentesco_desc__abuelo_a,PC49,0.015578058221658619
parentesco_desc__abuelo_a,PC50,0.019586905087280986
parentesco_desc__abuelo_a,PC51,0.0615661337312339
parentesco_desc__abuelo_a,PC52,-0.002012135199810699
parentesco_desc__abuelo_a,PC53,-0.005447748400152685
parentesco_desc__abuelo_a,PC54,0.04064530549006645
parentesco_desc__abuelo_a,PC55,0.15384280160734062
parentesco_desc__abuelo_a,PC56,-0.003529017571291054
parentesco_desc__abuelo_a,PC57,0.8264441262499661
parentesco_desc__abuelo_a,PC58,-0.5023683113249796
parentesco_desc__abuelo_a,PC59,-0.15030734031140297
parentesco_desc__abuelo_a,PC60,-0.06376292565705748
parentesco_desc__abuelo_a,PC61,-0.03946953466439739
parentesco_desc__abuelo_a,PC62,6.0002227696113645e-05
parentesco_desc__abuelo_a,PC63,-0.023139122425324163
parentesco_desc__abuelo_a,PC64,1.2388938252546087e-05
parentesco_desc__abuelo_a,PC65,-4.639832033363469e-05
parentesco_desc__abuelo_a,PC66,1.7693996245832247e-05
parentesco_desc__abuelo_a,PC67,-1.6452957473043525e-15
parentesco_desc__abuelo_a,PC68,-5.18165556063464e-16
parentesco_desc__abuelo_a,PC69,-3.307086246315144e-16
parentesco_desc__abuelo_a,PC70,5.016352021714801e-16
parentesco_desc__abuelo_a,PC71,1.1508094640792652e-15
parentesco_desc__abuelo_a,PC72,8.689555719013125e-16
parentesco_desc__abuelo_a,PC73,-5.631535219595959e-16
parentesco_desc__abuelo_a,PC74,1.2504354097651688e-15
parentesco_desc__abuelo_a,PC75,-1.0974711474261794e-17
parentesco_desc__abuelo_a,PC76,2.44061568392138e-15
parentesco_desc__abuelo_a,PC77,-3.961897826637715e-16
parentesco_desc__ahijado_a,PC1,0.0013171055436122499
parentesco_desc__ahijado_a,PC2,0.0021086577086868847
parentesco_desc__ahijado_a,PC3,-0.005582578166013477
parentesco_desc__ahijado_a,PC4,0.0027906203006802526
parentesco_desc__ahijado_a,PC5,-0.00021509954930780094
parentesco_desc__ahijado_a,PC6,-0.002720875862498527
parentesco_desc__ahijado_a,PC7,-0.0032249342296401763
parentesco_desc__ahijado_a,PC8,-0.004844477131125813
parentesco_desc__ahijado_a,PC9,-0.0026391504960693725
parentesco_desc__ahijado_a,PC10,-0.0010953776658987383
parentesco_desc__ahijado_a,PC11,0.0012195379085304305
parentesco_desc__ahijado_a,PC12,0.001017505645571751
parentesco_desc__ahijado_a,PC13,-5.773534084983312e-05
parentesco_desc__ahijado_a,PC14,-0.00503636022634531
parentesco_desc__ahijado_a,PC15,-0.0051806086501483065
parentesco_desc__ahijado_a,PC16,0.002689620805570486
parentesco_desc__ahijado_a,PC17,-0.0024676307749561936
parentesco_desc__ahijado_a,PC18,-0.0022707429486895007
parentesco_desc__ahijado_a,PC19,-0.0032845163748021398
parentesco_desc__ahijado_a,PC20,0.0030381998130427548
parentesco_desc__ahijado_a,PC21,-0.0015767795114482628
parentesco_desc__ahijado_a,PC22,-0.006897134606791802
parentesco_desc__ahijado_a,PC23,-0.006297089025738165
parentesco_desc__ahijado_a,PC24,0.005002092294105428
parentesco_desc__ahijado_a,PC25,-0.007907083748018458
parentesco_desc__ahijado_a,PC26,-0.0009965532538361807
parentesco_desc__ahijado_a,PC27,0.00032204493184466367
parentesco_desc__ahijado_a,PC28,-0.0053876000121146775
parentesco_desc__ahijado_a,PC29,0.002274398055462679
parentesco_desc__ahijado_a,PC30,-0.001440948685818678
parentesco_desc__ahijado_a,PC31,-0.0044936680095301945
parentesco_desc__ahijado_a,PC32,0.006801691353221515
parentesco_desc__ahijado_a,PC33,0.006613576487419338
parentesco_desc__ahijado_a,PC34,0.0006804109883987889
parentesco_desc__ahijado_a,PC35,0.008082747878136367
parentesco_desc__ahijado_a,PC36,-0.006842877318260959
parentesco_desc__ahijado_a,PC37,0.0036113972756494977
parentesco_desc__ahijado_a,PC38,-0.004427867535842891
parentesco_desc__ahijado_a,PC39,-0.004967828188011123
parentesco_desc__ahijado_a,PC40,0.006597273892548857
parentesco_desc__ahijado_a,PC41,0.00589928563746699
parentesco_desc__ahijado_a,PC42,0.004434125225799405
parentesco_desc__ahijado_a,PC43,0.00047509227493623967
parentesco_desc__ahijado_a,PC44,-0.0009276168987475158
parentesco_desc__ahijado_a,PC45,0.003724312540011553
parentesco_desc__ahijado_a,PC46,-3.208274935647458e-05
parentesco_desc__ahijado_a,PC47,0.005178779888200864
parentesco_desc__ahijado_a,PC48,-0.00015450367313481474
parentesco_desc__ahijado_a,PC49,0.010446543382371278
parentesco_desc__ahijado_a,PC50,0.006959641137134696
parentesco_desc__ahijado_a,PC51,0.02368653535457838
parentesco_desc__ahijado_a,PC52,0.0002508352797405621
parentesco_desc__ahijado_a,PC53,-0.0019180379367021666
parentesco_desc__ahijado_a,PC54,0.013423291888237624
parentesco_desc__ahijado_a,PC55,0.029240015139476192
parentesco_desc__ahijado_a,PC56,-0.0002606931573745209
parentesco_desc__ahijado_a,PC57,0.03773510146295652
parentesco_desc__ahijado_a,PC58,0.013631536930143536
parentesco_desc__ahijado_a,PC59,0.031857208991668794
parentesco_desc__ahijado_a,PC60,0.021655424974704473
parentesco_desc__ahijado_a,PC61,0.6987344503641492
parentesco_desc__ahijado_a,PC62,0.7074479946011571
parentesco_desc__ahijado_a,PC63,-0.07492588252785329
parentesco_desc__ahijado_a,PC64,-1.5907861357384096e-05
parentesco_desc__ahijado_a,PC65,0.0001026144180435898
parentesco_desc__ahijado_a,PC66,-0.00012572752153669833
parentesco_desc__ahijado_a,PC67,-3.588900937707281e-15
parentesco_desc__ahijado_a,PC68,-8.749444850035015e-16
parentesco_desc__ahijado_a,PC69,-5.892350697557967e-16
parentesco_desc__ahijado_a,PC70,-7.157298844044798e-18
parentesco_desc__ahijado_a,PC71,2.418924192574347e-15
parentesco_desc__ahijado_a,PC72,-1.4250854614222185e-15
parentesco_desc__ahijado_a,PC73,-2.0253558598574838e-15
parentesco_desc__ahijado_a,PC74,2.375249442883937e-15
parentesco_desc__ahijado_a,PC75,5.821331572558213e-16
parentesco_desc__ahijado_a,PC76,5.3876211541212724e-15
parentesco_desc__ahijado_a,PC77,-9.98679780915556e-16
parentesco_desc__bisabuelo_a,PC1,-0.004682121265235468
parentesco_desc__bisabuelo_a,PC2,-0.0008990309238205522
parentesco_desc__bisabuelo_a,PC3,0.003998392675647642
parentesco_desc__bisabuelo_a,PC4,0.0025092876110043814
parentesco_desc__bisabuelo_a,PC5,0.0030989318368290454
parentesco_desc__bisabuelo_a,PC6,0.0031814814566075568
parentesco_desc__bisabuelo_a,PC7,0.00514066365727746
parentesco_desc__bisabuelo_a,PC8,0.0008618911816939027
parentesco_desc__bisabuelo_a,PC9,-0.004285730942044062
parentesco_desc__bisabuelo_a,PC10,-0.0038936527582580584
parentesco_desc__bisabuelo_a,PC11,-0.0005239544837114724
parentesco_desc__bisabuelo_a,PC12,-0.0026370997900651604
parentesco_desc__bisabuelo_a,PC13,-0.0027235494737323776
parentesco_desc__bisabuelo_a,PC14,0.0021437726391488623
parentesco_desc__bisabuelo_a,PC15,-0.0028804432043869543
parentesco_desc__bisabuelo_a,PC16,0.004132613939795567
parentesco_desc__bisabuelo_a,PC17,-0.0031144252280377463
parentesco_desc__bisabuelo_a,PC18,-0.0037053198219971725
parentesco_desc__bisabuelo_a,PC19,-0.0022177670811021877
parentesco_desc__bisabuelo_a,PC20,0.002593910491572539
parentesco_desc__bisabuelo_a,PC21,-0.0011248311062823644
parentesco_desc__bisabuelo_a,PC22,0.00425062705138009
parentesco_desc__bisabuelo_a,PC23,0.005808909755147128
parentesco_desc__bisabuelo_a,PC24,-0.0013271955435027695
parentesco_desc__bisabuelo_a,PC25,-0.0005830522077750496
parentesco_desc__bisabuelo_a,PC26,-0.0034929183470584152
parentesco_desc__bisabuelo_a,PC27,0.006018075973340834
parentesco_desc__bisabuelo_a,PC28,-0.0035560323154211213
parentesco_desc__bisabuelo_a,PC29,-0.0009761933073632652
parentesco_desc__bisabuelo_a,PC30,-9.306169264341217e-05
parentesco_desc__bisabuelo_a,PC31,-0.001005180565710017
parentesco_desc__bisabuelo_a,PC32,0.00588745679600076
parentesco_desc__bisabuelo_a,PC33,0.014447957761617638
parentesco_desc__bisabuelo_a,PC34,0.0032512542759210758
parentesco_desc__bisabuelo_a,PC35,-0.0016585624032552221
parentesco_desc__bisabuelo_a,PC36,-0.005245241832687637
parentesco_desc__bisabuelo_a,PC37,0.017495856259931827
parentesco_desc__bisabuelo_a,PC38,-0.015047121582487904
parentesco_desc__bisabuelo_a,PC39,-0.006067427118239556
parentesco_desc__bisabuelo_a,PC40,0.00020425780228211664
parentesco_desc__bisabuelo_a,PC41,0.00110862538908648
parentesco_desc__bisabuelo_a,PC42,0.00029825055605861166
parentesco_desc__bisabuelo_a,PC43,0.00016719960020763927
parentesco_desc__bisabuelo_a,PC44,-0.0025711435730670995
parentesco_desc__bisabuelo_a,PC45,-0.003178985115104611
parentesco_desc__bisabuelo_a,PC46,-0.0006578821984365576
parentesco_desc__bisabuelo_a,PC47,0.0046090344873684855
parentesco_desc__bisabuelo_a,PC48,-0.001805583559074801
parentesco_desc__bisabuelo_a,PC49,0.0028386959864410183
parentesco_desc__bisabuelo_a,PC50,0.004793449073811313
parentesco_desc__bisabuelo_a,PC51,0.012642651643986464
parentesco_desc__bisabuelo_a,PC52,-0.00044788154871959474
parentesco_desc__bisabuelo_a,PC53,-0.0010130585622397292
parentesco_desc__bisabuelo_a,PC54,0.007127534007113792
parentesco_desc__bisabuelo_a,PC55,0.014820782234470973
parentesco_desc__bisabuelo_a,PC56,-0.0002512221847600203
parentesco_desc__bisabuelo_a,PC57,0.017347516345217362
parentesco_desc__bisabuelo_a,PC58,0.007206299471571795
parentesco_desc__bisabuelo_a,PC59,0.015438366313018693
parentesco_desc__bisabuelo_a,PC60,0.010115495013654014
parentesco_desc__bisabuelo_a,PC61,0.049563129208340766
parentesco_desc__bisabuelo_a,PC62,-0.0002480653847577104
parentesco_desc__bisabuelo_a,PC63,0.49382822626475065
parentesco_desc__bisabuelo_a,PC64,-0.086071655536679
parentesco_desc__bisabuelo_a,PC65,-0.5750594370647018
parentesco_desc__bisabuelo_a,PC66,0.6428058188258946
parentesco_desc__bisabuelo_a,PC67,-5.600608411935241e-15
parentesco_desc__bisabuelo_a,PC68,-2.097358502914913e-15
parentesco_desc__bisabuelo_a,PC69,5.925491739837473e-15
parentesco_desc__bisabuelo_a,PC70,4.964602423822198e-17
parentesco_desc__bisabuelo_a,PC71,3.713052383151418e-15
parentesco_desc__bisabuelo_a,PC72,8.9179793965836e-16
parentesco_desc__bisabuelo_a,PC73,-3.4311619287677077e-15
parentesco_desc__bisabuelo_a,PC74,7.117179182217367e-15
parentesco_desc__bisabuelo_a,PC75,5.00614976216025e-16
parentesco_desc__bisabuelo_a,PC76,9.199203467775588e-15
parentesco_desc__bisabuelo_a,PC77,-1.7987662251605972e-15
parentesco_desc__bisnieto_a,PC1,0.0012171168476940047
parentesco_desc__bisnieto_a,PC2,-0.008823518274483688
parentesco_desc__bisnieto_a,PC3,0.006451100504238786
parentesco_desc__bisnieto_a,PC4,0.019484231456262095
parentesco_desc__bisnieto_a,PC5,-0.016773025351612906
parentesco_desc__bisnieto_a,PC6,-9.741276157667673e-05
parentesco_desc__bisnieto_a,PC7,-0.0005692089064481072
parentesco_desc__bisnieto_a,PC8,0.0011697273799140392
parentesco_desc__bisnieto_a,PC9,0.007277564546781506
parentesco_desc__bisnieto_a,PC10,0.0003133953809730944
parentesco_desc__bisnieto_a,PC11,0.004149819613104684
parentesco_desc__bisnieto_a,PC12,-0.004576101053114866
parentesco_desc__bisnieto_a,PC13,-0.0026866680700740626
parentesco_desc__bisnieto_a,PC14,0.007079031074373548
parentesco_desc__bisnieto_a,PC15,9.752929836832109e-05
parentesco_desc__bisnieto_a,PC16,0.005807697195364445
parentesco_desc__bisnieto_a,PC17,-0.00340684372868586
parentesco_desc__bisnieto_a,PC18,-0.005357337474922265
parentesco_desc__bisnieto_a,PC19,0.008109460959300764
parentesco_desc__bisnieto_a,PC20,0.0018143695106559584
parentesco_desc__bisnieto_a,PC21,-0.0007526701394857856
parentesco_desc__bisnieto_a,PC22,-0.01218321619273367
parentesco_desc__bisnieto_a,PC23,-0.016142434362387336
parentesco_desc__bisnieto_a,PC24,0.010914633149729683
parentesco_desc__bisnieto_a,PC25,0.013745506470767636
parentesco_desc__bisnieto_a,PC26,-0.008254887817271801
parentesco_desc__bisnieto_a,PC27,0.010603488185874196
parentesco_desc__bisnieto_a,PC28,-0.005452352791965415
parentesco_desc__bisnieto_a,PC29,-0.0070465392509493985
parentesco_desc__bisnieto_a,PC30,-0.00548922507617913
parentesco_desc__bisnieto_a,PC31,-0.001473680835013057
parentesco_desc__bisnieto_a,PC32,-0.005761108399637253
parentesco_desc__bisnieto_a,PC33,-0.002695745922262796
parentesco_desc__bisnieto_a,PC34,-0.0009416979769280588
parentesco_desc__bisnieto_a,PC35,-0.005145982762071528
parentesco_desc__bisnieto_a,PC36,-0.004385279879205308
parentesco_desc__bisnieto_a,PC37,-0.0022639466442519345
parentesco_desc__bisnieto_a,PC38,0.017437713621701805
parentesco_desc__bisnieto_a,PC39,-0.004116806003162974
parentesco_desc__bisnieto_a,PC40,0.018723692062902576
parentesco_desc__bisnieto_a,PC41,0.01808435207525999
parentesco_desc__bisnieto_a,PC42,0.012131455508682847
parentesco_desc__bisnieto_a,PC43,0.0025431724122690074
parentesco_desc__bisnieto_a,PC44,0.0003227710556008933
parentesco_desc__bisnieto_a,PC45,0.015357608755504586
parentesco_desc__bisnieto_a,PC46,0.0013322368664140257
parentesco_desc__bisnieto_a,PC47,0.006942064232921617
parentesco_desc__bisnieto_a,PC48,0.002967440246832654
parentesco_desc__bisnieto_a,PC49,0.024339995266988285
parentesco_desc__bisnieto_a,PC50,0.012525033170320924
parentesco_desc__bisnieto_a,PC51,0.04777580495419386
parentesco_desc__bisnieto_a,PC52,0.0009365286023329912
parentesco_desc__bisnieto_a,PC53,-0.003970482634765824
parentesco_desc__bisnieto_a,PC54,0.02811082188559126
parentesco_desc__bisnieto_a,PC55,0.07600828498201843
parentesco_desc__bisnieto_a,PC56,0.0013061220375672885
parentesco_desc__bisnieto_a,PC57,0.13172171025033058
parentesco_desc__bisnieto_a,PC58,0.05486314932158675
parentesco_desc__bisnieto_a,PC59,0.26766068292790796
parentesco_desc__bisnieto_a,PC60,0.943563756218785
parentesco_desc__bisnieto_a,PC61,-0.059217431393547404
parentesco_desc__bisnieto_a,PC62,-0.000136788506674081
parentesco_desc__bisnieto_a,PC63,-0.03059133896564316
parentesco_desc__bisnieto_a,PC64,3.220817915918088e-06
parentesco_desc__bisnieto_a,PC65,1.5440916589653255e-05
parentesco_desc__bisnieto_a,PC66,-0.0001492979386993608
parentesco_desc__bisnieto_a,PC67,-2.2130303442684644e-15
parentesco_desc__bisnieto_a,PC68,-7.649573865332422e-16
parentesco_desc__bisnieto_a,PC69,5.257097654680833e-16
parentesco_desc__bisnieto_a,PC70,2.0684304005914671e-16
parentesco_desc__bisnieto_a,PC71,1.572798261204471e-15
parentesco_desc__bisnieto_a,PC72,-1.4683146334769706e-15
parentesco_desc__bisnieto_a,PC73,2.5463806584332153e-16
parentesco_desc__bisnieto_a,PC74,1.4645480117134614e-15
parentesco_desc__bisnieto_a,PC75,6.800365476847977e-16
parentesco_desc__bisnieto_a,PC76,2.571406127829333e-15
parentesco_desc__bisnieto_a,PC77,-5.899946892940074e-16
parentesco_desc__compadre_comadre,PC1,0.0011373007406958434
parentesco_desc__compadre_comadre,PC2,-6.57811185331871e-05
parentesco_desc__compadre_comadre,PC3,-0.0005281980482951394
parentesco_desc__compadre_comadre,PC4,0.00040627541116500243
parentesco_desc__compadre_comadre,PC5,0.0018504346838750356
parentesco_desc__compadre_comadre,PC6,0.0040088326363184185
parentesco_desc__compadre_comadre,PC7,0.003045638041502645
parentesco_desc__compadre_comadre,PC8,0.004870322675398727
parentesco_desc__compadre_comadre,PC9,-0.0026203681557295474
parentesco_desc__compadre_comadre,PC10,0.0033563702595532712
parentesco_desc__compadre_comadre,PC11,0.0024069455013150482
parentesco_desc__compadre_comadre,PC12,0.0034974851320183436
parentesco_desc__compadre_comadre,PC13,-0.0007623070265868363
parentesco_desc__compadre_comadre,PC14,-0.0004089659328567344
parentesco_desc__compadre_comadre,PC15,0.004783345406638396
