anio,tabla,variable,tipo_documentado,etiqueta_variable,rango,definicion,catalogo_referencia,fuente
2024,poblacion,norecib_7,C (2),Sin atención otro servicio médico público,{07},"público (PEMEX, Defensa, Marina, DIF, INI).",,doc_2024.pdf p.113
2024,poblacion,norecib_8,C (2),Sin atención consultorios privados,{08},privado.,,doc_2024.pdf p.113
2024,poblacion,norecib_9,,Sin atención consultorio de farmacias,,farmacias.,,doc_2024.pdf p.113
2024,poblacion,num_trabaj,C (1),Número de trabajos,"{1, 2}",hogar realizaron durante el mes pasado.,,doc_2024.pdf p.120
2024,poblacion,numren,C (2),Identificador de la persona,Sección y/o apartado Sección III,integrantes del hogar.,,doc_2024.pdf p.80
2024,poblacion,otorg_b,C (1),Otorga beca escolar,"{1,..., 5}",escolar.,,doc_2024.pdf p.88
2024,poblacion,otorg_c,C (1),Otorga crédito educativo,"{1,..., 4}",educativo.,,doc_2024.pdf p.89
2024,poblacion,padre_hog,C (1),Identificador del padre,"{1, 2}",Identifican al padre de las personas del hogar.,,doc_2024.pdf p.81
2024,poblacion,padre_id,C (2),Número de renglón del padre,Sección y/o apartado Sección III,Número de renglón correspondiente al padre.,,doc_2024.pdf p.81
2024,poblacion,pagoaten_1,C (1),Pago por consulta,{1},"Pago por consulta en su atención médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.106
2024,poblacion,pagoaten_2,C (1),Pago por medicamentos,{2},"médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.106
2024,poblacion,pagoaten_3,C (1),Pago por estudios de laboratorio,{3},"atención médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.106
2024,poblacion,pagoaten_4,C (1),Pago por hospitalización,{4},"médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.106
2024,poblacion,pagoaten_5,C (1),Pago por instrumental médico,{5},"médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.107
2024,poblacion,pagoaten_6,C (1),Otro pago,{6},"Otro pago en su atención médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.107
2024,poblacion,pagoaten_7,C (1),No pagó por atención médica,{7},"No pagó nada en su atención médica. En aquella ocasión, ¿tuvo que pagar por algunos de",,doc_2024.pdf p.107
2024,poblacion,pais_nac,C (1),Entidad o país de nacimiento,"{1,..., 4}",Estado de la república o el país en que nació ¿En qué estado de la República o en qué país,,doc_2024.pdf p.81
2024,poblacion,pareja_hog,C (1),Identificador del cónyuge,"{1, 2}","años. En este hogar, ¿vive la pareja o esposa(o) de",,doc_2024.pdf p.91
2024,poblacion,parentesco,C (3),Parentesco,Catálogo de parentesco,"conyugal, por consanguinidad, adopción, ¿Qué parentesco tiene (NOMBRE) con la jefa o jefe afinidad o costumbre.",catalogo_parentesco,doc_2024.pdf p.80
2024,poblacion,peso,C (1),Control de peso y talla,"{1, 2}","cuidado de la salud o de vigilancia del ¿En los últimos 12 meses, algún médico o",,doc_2024.pdf p.117
2024,poblacion,pres_alta,C (1),Presión alta,"{1, 2}",servicios médicos preventivos asociados a ¿En los últimos 12 meses le han medido a usted su problemas cardiacos.,,doc_2024.pdf p.117
2024,poblacion,prob_anio,C (4),Año con problemas de salud,Sección y/o apartado,"¿Cuándo fue la última vez que sufrió algún dolor, salud.",,doc_2024.pdf p.101
2024,poblacion,prob_mes,C (2),Mes con problemas de salud,"{01,..., 12}","¿Cuándo fue la última vez que sufrió algún dolor, salud.",,doc_2024.pdf p.101
2024,poblacion,prob_sal,C (1),Búsqueda de atención médica,"{1, 2}",de salud.,,doc_2024.pdf p.102
2024,poblacion,razon_1,C (2),No tenía dinero,{01},porque no tenía dinero.,,doc_2024.pdf p.114
2024,poblacion,razon_10,C (2),El personal dijo que no era necesario,,porque el personal de la unidad le dijo que no era necesario que se atendiera.,,doc_2024.pdf p.116
2024,poblacion,razon_11,C (2),Otra razón de no atención,{11},médica.,,doc_2024.pdf p.117
2024,poblacion,razon_2,C (2),No entendía su lengua,{02},porque no entendía su lengua.,,doc_2024.pdf p.114
2024,poblacion,razon_3,C (2),No quisieron,{03},porque no quisieron.,,doc_2024.pdf p.115
2024,poblacion,razon_4,C (2),Dijeron que no era necesario,{04},porque dijeron que no era necesario.,,doc_2024.pdf p.115
2024,poblacion,razon_5,C (2),No tenían tiempo,{05},porque no tenían tiempo.,,doc_2024.pdf p.115
2024,poblacion,razon_6,C (2),Razón por unidad médica cerrada,{06},porque la unidad médica estaba cerrada.,,doc_2024.pdf p.115
2024,poblacion,razon_7,C (2),Cita hasta mucho tiempo después,{07},porque le dieron cita hasta mucho tiempo después.,,doc_2024.pdf p.116
2024,poblacion,razon_8,C (2),No había médico,{08},porque no había médico.,,doc_2024.pdf p.116
2024,poblacion,razon_9,C (2),No le dieron ninguna razón,{09},No le dieron ninguna razón para no atenderla.,,doc_2024.pdf p.116
2024,poblacion,redsoc_1,C (1),Pedir ayuda para conseguir trabajo,"{1,..., 5}",personas podrían conseguir ayuda para ¿Cree usted que si necesitara pedir ayuda para conseguir un trabajo.,,doc_2024.pdf p.92
2024,poblacion,redsoc_2,C (1),Pedir ayuda para que lo (la) cuiden,"{1,..., 5}",personas podrían conseguir ayuda para que ¿Cree usted que si necesitara pedir ayuda para que lo(a) cuiden en una enfermedad.,,doc_2024.pdf p.92
2024,poblacion,redsoc_3,C (1),Pedir la cantidad de dinero de un mes,"{1,..., 5}",¿Cree usted que si necesitara pedirle a alguien la cantidad de dinero que ingresa al hogar en un,,doc_2024.pdf p.92
2024,poblacion,redsoc_4,C (1),Pedir que lo (la) acompañen al doctor,"{1,..., 5}",personas podrían conseguir ayuda para que ¿Cree usted que si necesitara pedir ayuda para que lo(a) acompañen al doctor.,,doc_2024.pdf p.92
2024,poblacion,redsoc_5,C (1),Pedir cooperación para mejoras en su colonia,"{1,..., 5}",personas podrían conseguir cooperación para ¿Cree usted que si necesitara pedir cooperación realizar mejoras en su colonia o localidad.,,doc_2024.pdf p.93
2024,poblacion,redsoc_6,C (1),Pedir que le cuiden a los (as) niños (as),"{1,..., 5}",personas podrían conseguir ayuda para que ¿Cree usted que si necesitara pedir ayuda para que cuiden a los(as) niños(as) en este hogar.,,doc_2024.pdf p.93
2024,poblacion,residencia,C (2),Residencia,Catálogo de residencia,"hogar, 5 años antes del momento de la ¿Hace 5 años, en octubre de 2019, en qué estado entrevista.",catalogo_residencia,doc_2024.pdf p.90
2024,poblacion,segsoc,C (1),Contribución a la seguridad social,"{1, 2}",productiva a fin de gozar de los beneficios de ¿Alguna vez ha contribuido o cotizado para alguna esta. Pueden ser instituciones nacionales y/o,,doc_2024.pdf p.91
2024,poblacion,segvol_1,C (1),"Seguro voluntario SAR, AFORE",{1},de seguro que el integrante del hogar ha contratado voluntariamente.,,doc_2024.pdf p.117
2024,poblacion,segvol_2,C (1),Seguro voluntario de gastos médicos,{2},seguro que el integrante del hogar ha contratado voluntariamente.,,doc_2024.pdf p.118
2024,poblacion,segvol_3,C (1),Seguro voluntario de vida,{3},integrante del hogar ha contratado voluntariamente.,,doc_2024.pdf p.118
2024,poblacion,segvol_4,C (1),Seguro voluntario de invalidez,{4},integrante del hogar ha contratado voluntariamente.,,doc_2024.pdf p.118
2024,poblacion,segvol_5,C (1),Otro tipo de seguro voluntario,{5},ha contratado voluntariamente.,,doc_2024.pdf p.118
2024,poblacion,segvol_6,C (1),Ningún tipo de seguro voluntario,{6},Ningún tipo de seguro voluntario.,,doc_2024.pdf p.118
2024,poblacion,segvol_7,C (1),No sabe si tiene seguros,{7},del hogar tiene contratado.,,doc_2024.pdf p.118
2024,poblacion,servmed_1,,Atención en centros de salud,{01},Recibe atención médica en centros de salud.,,doc_2024.pdf p.102
2024,poblacion,servmed_10,C (2),Atención con curandero,{10},Recibe atención médica con curandero.,,doc_2024.pdf p.104
2024,poblacion,servmed_11,C (2),Atención en otro lugar,{11},Recibe atención médica en otro lugar.,,doc_2024.pdf p.105
2024,poblacion,servmed_2,C (2),Atención en hospital,{02},Recibe atención médica en hospital.,,doc_2024.pdf p.102
2024,poblacion,servmed_3,C (2),Atención en el IMSS,{03},Recibe atención médica en el IMSS.,,doc_2024.pdf p.103
2024,poblacion,servmed_4,C (2),Atención en IMSS-Bienestar,{04},Recibe atención médica en IMSS-Bienestar.,,doc_2024.pdf p.103
2024,poblacion,servmed_5,,Atención en ISSSTE,{05},Recibe atención médica en ISSSTE.,,doc_2024.pdf p.103
2024,poblacion,servmed_6,C (2),Atención en ISSSTE estatal,{06},Recibe atención médica en ISSSTE estatal.,,doc_2024.pdf p.103
2024,poblacion,servmed_7,C (2),Atención médica en otra institución pública,{07},pública .,,doc_2024.pdf p.104
2024,poblacion,servmed_8,C (2),Atención en consultorios privados,{08},privados.,,doc_2024.pdf p.104
2024,poblacion,servmed_9,C (2),Atención en consultorios de farmacias,{09},farmacias.,,doc_2024.pdf p.104
2024,poblacion,sexo,C (1),Sexo,"{1, 2}",en hombres o mujeres.,,doc_2024.pdf p.80
2024,poblacion,ss_aa,N (2),Tiempo de contribución años,Sección y/o apartado Sección VI,social.,,doc_2024.pdf p.91
2024,poblacion,ss_mm,N (2),Tiempo de contribución meses,Sección y/o apartado Sección VI,seguridad social.,,doc_2024.pdf p.91
2024,poblacion,tiene_b,C (1),Beca escolar,"{1, 2}",a los integrantes del hogar que asisten a la ¿Le otorgaron beca a (NOMBRE) para este año escuela.,,doc_2024.pdf p.88
2024,poblacion,tiene_c,C (1),Crédito educativo,"{1, 2}","materiales, etcétera. Quien lo recibe está comprometido a pagarlo en parte o en su ¿Le otorgaron crédito educativo a (NOMBRE) para",,doc_2024.pdf p.88
2024,poblacion,tipoesc,C (1),Tipo de escuela,"{1,..., 3}","Educativo Nacional según sea pública, privada",,doc_2024.pdf p.87
2024,poblacion,trabajo_mp,C (1),Trabajó el mes pasado,"{1, 2}","referencia, que permite clasificarla como parte de la Población Económicamente Activa (PEA) o como parte de la Población No",,doc_2024.pdf p.119
2024,poblacion,upm,C (7),Unidad Primaria de Muestreo,Sección y/o apartado,"muestreo y corresponden a áreas geográficas con límites identificables en el terreno que agrupan un conjunto de viviendas, cuyo",,doc_2024.pdf p.121
2024,poblacion,usotiempo1,C (1),Trabajar,"{8, 9}",No recuerda haber trabajado. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.94
2024,poblacion,usotiempo2,C (1),Estudiar y hacer actividades,"{8, 9}",Durante la semana pasada ¿cuánto tiempo dedicó a estudiar.,,doc_2024.pdf p.94
2024,poblacion,usotiempo3,C (1),Trabajo comunitario,"{8, 9}",realizar trabajo comunitario o voluntario. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.95
2024,poblacion,usotiempo4,C (1),"Cuidar, atender sin pago","{8, 9}","cuidar, atender sin pago y de manera exclusiva cuidar, atender sin pago y de manera exclusiva a a niños, ancianos, enfermos, discapacitados.",,doc_2024.pdf p.95
2024,poblacion,usotiempo5,C (1),Reparar su vivienda,"{8, 9}","dar mantenimiento a su vivienda, muebles, Durante la semana pasada ¿cuánto tiempo dedicó a aparatos domésticos o vehículos.",,doc_2024.pdf p.96
2024,poblacion,usotiempo6,C (1),Realizar quehacer en su hogar,"{8, 9}",quehaceres del hogar. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.96
2024,poblacion,usotiempo7,C (1),Acarrear agua o leña,"{8, 9}",acarrear agua o leña. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.97
2024,poblacion,usotiempo8,C (1),Tiempo para realizar actividades,"{8, 9}",Durante la semana pasada ¿Cuánto tiempo le realizar actividades de su gusto.,,doc_2024.pdf p.97
2024,trabajos,clas_emp,C (1),Clasificación de la empresa,"{1,..., 4}","como a las unidades económicas privadas que no se ubican bajo la modalidad de negocios Entonces, ¿estamos hablando de que esta empresa privados, para canalizarlas a una secuencia",,doc_2024.pdf p.155
2024,trabajos,conf_pers,C (1),Confirmación de personal,"{1, 2}",actividad principal durante el periodo de ¿El personal empleado es el mismo que utilizó en la,,doc_2024.pdf p.159
2024,trabajos,contrato,C (1),Tuvo contrato,"{1, 2}",Existencia de un contrato laboral por escrito.,,doc_2024.pdf p.149
2024,trabajos,entidad,C (2),Entidad federativa,Catálogo de entidades federativas,"entidades federativas, municipios y localidades, que está disponible en el sitio del",Catálogo de entidades federativas,doc_2024.pdf p.161
2024,trabajos,est_dis,C (3),Estrato de diseño muestral,Sección y/o apartado,de UPM de acuerdo con su estrato geográfico,,doc_2024.pdf p.161
2024,trabajos,factor,N (5),Factor de expansión,Sección y/o apartado,Factor de expansión.,,doc_2024.pdf p.161
2024,trabajos,foliohog,C (1),Identificador del hogar,Sección y/o apartado,al 5 los hogares adicionales.,,doc_2024.pdf p.147
2024,trabajos,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la UPM, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2024.pdf p.147
2024,trabajos,htrab,N (3),Horas trabajadas,"Sección y/o apartado Apartado 3.1, Pregunta 1; Sección IV, Apartado 4.2,","Número de horas que trabajó a la semana. El mes pasado en este trabajo, ¿cuántas horas a la",,doc_2024.pdf p.154
2024,trabajos,id_trabajo,C (1),Identificador del trabajo,"{1, 2}",Identificador del trabajo.,,doc_2024.pdf p.147
2024,trabajos,indep,C (1),Trabajó por su cuenta,"{1, 2}","El trabajo que tuvo fue por su cuenta. Entonces, ¿se dedicó a un negocio o actividad por",,doc_2024.pdf p.148
2024,trabajos,lugar,C (1),Confirmación de establecimiento,"{1, 2}","misma unidad económica, en la que se ¿Esta(s) actividad(es) la(s) realizó en el mismo lugar desarrolla la actividad principal.",,doc_2024.pdf p.159
2024,trabajos,medtrab_1,C (1),Servicios médicos del IMSS,{1},servicios médicos del seguro social. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.159
2024,trabajos,medtrab_2,C (1),Servicios médicos del ISSSTE,{2},de servicios médicos del ISSSTE.,,doc_2024.pdf p.159
2024,trabajos,medtrab_3,C (1),Servicios médicos ISSSTE Estatal,{3},de servicios médicos del ISSSTE estatal.,,doc_2024.pdf p.160
2024,trabajos,medtrab_4,C (1),Servicios médicos de PEMEX,{4},"de servicios médicos de PEMEX, del ejército o ¿En este trabajo le dieron las siguientes de la marina.",,doc_2024.pdf p.160
2024,trabajos,medtrab_5,C (1),Servicios médicos de universidades,{5},servicios médicos de universidades. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.160
2024,trabajos,medtrab_6,C (1),Servicios médicos privados,{6},servicios médicos privados. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.160
2024,trabajos,medtrab_7,C (1),No tiene servicios médicos,{7},En el trabajo no cuentan con servicios médicos. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.161
2024,trabajos,no_ing,C (2),No ingresos,"{01,..., 13, 99)","económicas, no percibieron ingresos",,doc_2024.pdf p.156
2024,trabajos,numren,C (2),Identificador de la persona,Sección y/o apartado Sección III,integrantes del hogar.,,doc_2024.pdf p.147
2024,trabajos,otra_act,C (1),Otras actividades del negocio,"{1, 2}","durante el periodo de referencia, tanto en el Además de la actividad mencionada, el mes pasado,",,doc_2024.pdf p.157
2024,trabajos,pago,C (1),Cómo le pagaron,"{1,..., 3}",Forma de pago en su trabajo.,,doc_2024.pdf p.148
2024,trabajos,personal,C (1),Tuvo personal,"{1, 2}",cargo. ¿Tuvo empleados o le ayudaron personas en su,,doc_2024.pdf p.148
2024,trabajos,pres_1,C (2),Incapacidad médica,{01},"incapacidad en caso de enfermedad, accidente ¿En este trabajo le dieron las siguientes o maternidad.",,doc_2024.pdf p.149
2024,trabajos,pres_10,C (2),Préstamos,{10},préstamos personales y/o caja de ahorro. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.151
2024,trabajos,pres_11,C (2),Prima vacacional,{11},prima vacacional. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.152
2024,trabajos,pres_12,C (2),Apoyos educativos,{12},becas y apoyos educativos. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.152
2024,trabajos,pres_13,C (2),Servicio de comedor,{13},servicio de comedor. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.152
2024,trabajos,pres_14,C (2),Crédito FONACOT,{14},de crédito FONACOT.,,doc_2024.pdf p.152
2024,trabajos,pres_15,C (2),Ayuda de despensas,{15},ayuda de despensas. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.153
2024,trabajos,pres_16,C (2),Ayuda en el pago de servicios,{16},"ayuda o exención en el pago de luz, agua, ¿En este trabajo le dieron las siguientes teléfono, etcétera.",,doc_2024.pdf p.153
2024,trabajos,pres_17,C (2),Pensión en caso de invalidez,{17},pensión en caso de invalidez. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.153
2024,trabajos,pres_18,C (2),Pensión en caso de fallecimiento,{18},pensión para sus familiares en caso de fallecimiento.,,doc_2024.pdf p.153
2024,trabajos,pres_19,C (2),Otras prestaciones,{19},prestaciones. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.154
2024,trabajos,pres_2,C (2),Aguinaldo,{02},aguinaldo. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.149
2024,trabajos,pres_20,C (2),No tiene prestaciones,{20},prestaciones. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.154
2024,trabajos,pres_3,C (2),Vacaciones,{03},vacaciones con goce de sueldo. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.150
2024,trabajos,pres_4,C (2),Reparto de utilidades,{04},reparto de utilidades. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.150
2024,trabajos,pres_5,C (2),Crédito de vivienda,{05},crédito de vivienda. ¿En este trabajo le dieron las siguientes,,doc_2024.pdf p.150
